processing,buffer_read
20288,8741189
15627,2189026
18099,7512462
16082,2115987
16149,6359831
15718,2445949
30555,16259428
17629,6314875
23837,47620235
15527,17020771
18026,43488341
21470,30955791
23279,32344751
9205,2231
15703,2065089
15558,10646156
23458,90146040
15763,4231011
15733,3428670
6190,5304
15751,6273283
15537,8079356
15567,6729130
15863,8558459
15645,2579344
15672,3241509
15949,32072891
16144,22433460
15860,5337781
15835,12825849
15580,8594111
5783,5235
16100,10640550
15521,3235067
15956,28294794
15792,22335029
15781,1072649
15908,11937710
6061,5167
24973,59901304
19669,3215616
16315,29548520
23726,13528603
15796,28685079
15830,4272101
24303,13860734
24941,24238156
17286,15669254
6056,1112
26387,10753247
32087,24525031
5020,1219
3989,455
3593,389
3409,481
15806,4126855
31208,102711983
5053,4905
5223,20873
13310,7526677
10637,1292003
14012,16325285
21791,17979705
15996,11903461
24122,43455166
19744,21492939
18900,14950872
15737,10846019
15996,8431007
17394,35611995
16161,5328924
17339,8506283
16714,7697765
23731,5396555
9816,1253045
11585,6052807
14561,7906376
14992,9488610
4863,1115
16973,11707793
5580,1082
15771,4215881
14751,3765938
15617,1137880
15548,22759834
15621,8435797
15457,8528468
16803,8472705
18998,1313428
15668,2365120
19941,16991529
22416,44003969
15746,11828431
15953,22383967
15804,10575515
4954,1182
15572,7437018
15485,5500886
15868,6302642
15710,1356164
15738,4356137
15508,8850518
5423,1100
30892,22661984
9770,2305
8466,1095
7925,860
7657,1043
15500,829251
10173,7841
22027,8259170
14455,6470423
2709,807
7757,4252452
13820,7496583
2325,836
8656,4235162
2116,652
2333,247
15730,7507163
15631,1040767
16819,9988284
3086,1094
18209,26550104
17513,7448847
13483,2601915
12621,1103663
6746,1125
13021,1312227
15681,11557615
8367,4652421
14629,4445266
12194,4151823
18399,18227204
15713,3625848
15535,13698053
15590,7654480
19704,17380360
15492,8485855
15602,7604639
17985,16367007
16216,15977323
22185,7453179
10364,10669688
3198,1000
8350,7404038
15911,6365958
12706,1303313
17256,50250979
15894,4745453
15828,21244234
15510,1133237
15905,18928562
5542,1123
15663,12779539
23671,41738463
5368,6719
4067,615
15618,8438471
5836,1137
15838,21998426
6422,1216
4954,644
4642,662
18867,13273431
9061,1704
15593,4221887
15690,10638451
24796,37682408
16513,11627702
17844,14088751
13451,9636712
4937,4309
14854,4218607
15535,11666317
16366,25193948
5512,1268
15783,4138495
17146,6455702
15798,30974815
16515,4281161
16747,4308600
15785,10751078
21982,13885770
15815,7486745
18417,9665737
15690,5422061
15329,6389824
5447,1153
15523,3166691
15605,7434873
15484,11730514
15703,28805584
15545,9640619
15711,31995935
15445,23676843
15597,7473074
15790,16074877
16425,28845741
15637,8705096
5823,1117
15693,2392373
15830,13809675
5610,1102
20389,30847710
14015,2054964
26556,8510713
12161,10737668
7991,4386669
2865,2566
7963,4147825
13192,8373291
14735,11952977
5020,899
4377,554
4028,589
14628,9052990
4946,1065
15558,12715603
15609,8595605
15633,10496642
15750,15151883
15916,17988961
19776,1648
16326,4577554
5570,1198
15891,4263556
15753,5232366
17113,12244315
15646,50433982
15894,6194968
16034,12836490
15683,10480275
15635,10553182
21048,9749749
14838,1945
9563,1131
20867,3138840
23033,25464983
6141,1401
12458,2957256
12407,10106968
24650,36753121
23933,71196171
5554,1207
4087,476
4170,566
22405,23595053
21942,20623756
17174,5231469
15961,10641348
14034,15054872
4824,964
16507,17402810
5450,1215
15708,14248031
15605,15268833
19369,22824290
3866,730
19209,41769260
5470,1077
4811,539
4234,613
24781,52729906
6014,1267
4695,513
4327,506
4380,616
21912,33872443
5658,1175
4472,609
16976,13407718
5518,1095
15615,7564186
15707,9837672
15586,16781263
15856,17003130
15360,4237625
15615,23766604
6349,5455
22370,41684164
37259,36512152
17610,10812807
16828,47539113
17641,61120680
20761,20180499
5185,1107
3751,519
19521,13873771
4496,1291
23326,60694842
24036,24541122
5915,1431
15691,4088815
23105,14371479
17063,5400956
15991,3440933
25038,19676404
27213,16895365
6316,1644
15303,6104953
18629,7727312
21603,21058226
5274,1301
25013,41673217
5322,1383
21979,77884212
5651,1002
4788,584
4210,641
15861,23404605
15738,8593252
5657,1080
15856,6385714
5721,1157
15686,30987849
15573,14313812
5344,1151
15553,41592785
5447,1140
15605,3157720
19176,15062248
20977,10707780
15891,92663533
15810,10843849
15565,12643303
5011,1023
4991,647
15750,21929203
5828,1143
23715,33655222
5877,1509
15918,22810288
5692,1181
15683,5244348
5189,1123
13410,5984114
15576,3650008
15717,15877786
15820,15850808
14991,6154694
14718,7468700
14616,17911098
5202,931
4094,512
3946,589
14959,6416648
15643,7375342
5122,1112
15533,20667348
5545,1190
26824,14898150
5697,1111
4500,535
7261,736
7570,951
15928,14509904
15653,3228036
15585,8656063
15893,1529046
15890,13173008
15490,6773339
15718,8603131
5472,1126
15720,7259152
5342,1188
15620,9882536
5753,1017
4600,547
4415,549
4212,644
15630,4220757
15938,16042399
15589,11937355
5134,1100
15595,4193727
5770,995
4534,643
15753,12451376
15705,12507871
5292,1057
15616,10586283
5830,1005
4345,596
15830,4278006
5284,1012
4733,670
15628,6816719
5492,1135
15637,7424061
15753,22886650
5137,1019
4557,617
26810,21642400
5820,1100
4676,741
15846,15952867
16620,7291487
5838,1014
4831,501
4132,576
15648,2624861
15672,6544905
5448,982
4713,636
15631,3109607
15851,4711454
15539,8026615
15993,5450936
5470,1158
16066,59383037
5397,1085
4606,526
4553,531
6354,50765
4555,704
4730,516
4320,514
4453,528
4348,505
4197,503
4357,517
5605,3112
7760,947
7344,935
6787,784
7822,1920
7229,862
7036,922
15595,17628338
15996,21450378
15623,24586302
5497,1015
4766,524
4275,542
4097,619
15863,6301480
15703,22366539
15929,18687927
15530,16452761
5106,988
5009,626
15871,9568020
5557,1000
4402,627
15611,9758687
15522,6740957
15693,7545100
15620,5218633
15607,9446627
15364,9525615
15512,7700676
5440,1050
15708,19391999
5623,1072
15713,7400967
15680,10681311
5403,1082
15492,17420184
5334,998
4395,461
4142,458
4182,459
4430,451
4487,611
18702,3060141
8615,1646
15510,4122323
15539,2393145
15660,27650595
5442,1130
15505,8832708
15760,19930982
5294,1038
4432,511
4104,634
15753,2207969
15849,13046565
5134,987
4770,572
4204,619
16199,3312604
22755,31584585
5678,1189
4299,644
15618,23488822
5212,1173
15718,22148091
5112,1050
4264,528
4275,609
15615,24554990
15509,2134088
15539,7508464
15505,17089603
5710,1075
15746,5030084
5666,1080
15495,40344432
5507,1025
4477,667
19933,27743929
4648,1471
15993,6669933
14684,1039379
10914,9583254
5038,870
3978,588
8951,4238921
4440,694
3832,494
17211,5333633
7834,1693
6579,1325
15402,13727903
4871,1039
15853,11601386
15613,11669474
15643,9547829
15643,9429370
15595,1077096
15748,2077715
15690,12745375
5443,1122
15560,1035395
15771,2375239
15696,8809807
5485,1133
15675,8590080
15680,19202059
16006,19430230
9010,1503
15688,8022886
15565,11681058
23402,36304955
15508,13893066
6024,1074
10122,13990050
3292,734
3372,3496
3111,358
14782,10650682
4841,1000
15595,7560041
5284,1096
4845,544
4327,604
5439,5070
15505,9857256
15926,37377237
15635,10742944
5680,1117
19218,12797633
9241,1872
7597,1198
15617,21399957
5397,999
4430,549
4610,584
19537,5349387
10248,1554
8389,1095
17118,1025663
5372,1195
15968,16509906
5487,988
4315,483
4385,476
4249,466
4089,458
4462,564
21170,10710416
15732,8494264
15781,10964190
5410,1132
15853,4247290
20732,15250500
8208,2097
15756,3162699
15890,10661564
5585,1180
15555,1037740
15642,4300129
5535,1074
15758,7840468
15928,38292605
5645,1082
15667,4270257
15760,23184975
5790,1008
6861,1257
16301,21139226
6114,1132
4633,597
4299,494
46597,433
7805,1110
7985,915
6607,1150
7607,869
7226,849
7254,932
7392,949
8932,5094
7219,983
15695,3822679
5342,968
4390,534
4435,524
4129,463
4220,571
15705,7703673
5242,1132
16121,27739157
15590,7534435
21819,23291837
15983,1271143
15926,2357589
15796,16673870
15860,9622826
15593,11708102
15703,5482053
5733,1078
15705,6830916
5632,1126
15560,1793699
15610,2098452
15924,6292798
6006,5217
19504,4443985
9393,9527
15763,7523703
5368,1024
4871,661
20707,11613826
6054,1263
4567,692
16291,11908247
2383,905
2146,238
1950,235
1801,281
39188,8822250
11155,1307
8890,455
9473,2128
8711,697
17929,9668126
18797,16067463
3311,897
12445,11876734
5592,2241887
8373,3462764
15977,47964588
4389,807
3652,419
3320,372
3428,375
3205,377
3098,439
21012,21861921
5408,1485
15991,4395283
15610,2097593
22966,16408488
9609,1749
7762,960
7963,1212
16044,1986269
24456,18066899
5294,1263
4585,466
4525,486
4372,456
65284,421
3195,590
2864,417
19819,13831146
26051,44672739
23849,51294098
5325,1423
18348,20692581
3988,1028
3256,499
15343,4931802
3692,890
8044,2975607
12348,18207142
4124,727
3704,371
3296,375
3104,331
3360,469
14904,12567019
5242,1005
15881,27436835
5610,1007
4430,576
4119,626
15864,29751745
5628,1191
17926,54816844
5483,1112
17197,32134045
5655,965
4302,592
15534,9723157
15567,9508815
15655,13612403
15587,28287997
15618,12530975
16197,44424447
4236,839
3157,462
14420,18544157
4861,930
3915,493
3980,421
3887,471
3686,544
15906,15798900
15862,58722123
15525,15997936
5545,1110
15733,14654786
16637,29839273
5367,1047
19542,35236625
5141,1181
4806,534
4190,453
4212,596
15741,31651367
5394,993
4295,493
4164,479
4523,523
4217,599
17362,42176255
5410,1004
4485,558
4194,431
4074,424
4042,431
4144,566
16073,30309326
5345,1103
4242,556
4495,589
15836,12753360
16139,14163457
5728,1075
15728,13780214
15996,10905219
15951,47860510
5377,1154
23119,10543626
5597,1529
18025,6334324
5420,1102
16101,8488443
5257,1093
15475,1304570
16011,4489224
19303,2567363
16028,30012756
16547,33069216
15853,14018836
19309,4241637
15635,7433174
15686,4635042
16902,13001928
17578,4049261
19719,15371517
19487,8549039
20180,39422581
12089,20280365
16638,16687641
14694,3276890
16619,45050367
24515,59505037
15555,985347
26196,8604683
14887,8380710
16123,7390262
15723,12946688
5395,1050
15711,7580848
15635,15071720
19389,8832367
15976,7453429
21343,6205547
8958,1611
20058,42714951
5367,1136
4543,621
15921,13078189
15836,5724416
19106,9374627
6071,1353
15866,5181707
18254,35916287
5217,1275
17813,16925972
5736,1257
15770,11719190
15971,6456288
15812,5375454
15740,4270266
15906,16039776
15914,7433590
15863,10781845
15928,9622152
15768,17423216
14630,983
4865,735
4332,667
17559,10593516
15592,19184815
5535,1040
4603,627
15696,8761172
15916,909632
16788,11566322
15457,11896403
15609,35296646
36009,13940113
15936,9565585
15976,7477684
15657,1165739
15593,8948508
15755,902579
15611,9631758
19607,4725082
15601,9721836
15863,5235915
15761,9436166
20163,25675938
17860,17197403
16782,9575292
14848,18154862
5361,1035
13909,10622159
15893,10004555
74861,3938190
10734,11243
9038,8010
15678,8790812
15859,2114645
5159,1145
15853,17206691
15625,7554452
5813,5394
15946,8511375
16236,7444376
15756,3221589
15625,2148364
15898,4236629
15949,2115172
15672,8687526
5146,1010
4818,685
15750,3039021
15633,1089008
15873,29942292
15716,3163262
15663,9628661
5988,5177
15603,25561995
15844,21352144
15567,1067200
15966,7962901
15763,3136693
21631,44751481
15895,6808993
21410,22411453
15961,4229763
15750,7448709
15865,10668381
9240,1611
15637,2935809
23180,2605164
16307,14723110
5428,964
4628,546
4197,532
4438,668
16673,8854892
15918,3145123
15804,2119875
15500,9683272
35568,6562181
5813,1310
15748,27729139
15851,47099894
15838,2622438
15703,17079651
5319,993
4458,651
15692,15248132
5435,1146
19059,41902777
5462,1353
4976,481
4274,459
4343,558
26701,47449204
4688,1119
3165,364
7675,338
3342,550
7036,325
3153,587
30521,58893538
14876,12414059
15705,11959713
5116,1082
15846,14544854
15721,21667729
15743,54943550
15730,5346323
15688,6376544
16191,26054972
15993,6240047
18438,121452226
12875,9587695
4633,876
3837,539
15149,6210537
14937,3229517
27030,4110391
14813,11607340
14833,5215572
15700,14920617
15801,5680092
16878,19583088
15805,9612295
15755,4198159
15785,8572876
17299,44630709
15891,19202434
15583,14175899
9090,1747
15983,9219905
15873,5209134
23000,59956739
15535,27001355
15943,12983388
15854,5732824
15715,8045519
15756,1093794
15773,18059028
19133,16683506
15718,2348142
5730,1118
15746,22133212
5682,1068
5207,604
4259,517
4262,528
4315,498
4290,568
16818,5317305
15976,2392677
15838,5028598
16008,7626602
15973,12178204
15808,13596936
15801,17116205
15646,10897461
5056,1110
16021,2549186
15853,18425577
15966,48960750
15735,3260193
15738,9973783
15746,17234443
6314,5194
19416,27043349
15801,4646137
15738,14850835
4992,1100
15806,5159898
15859,7775510
15633,3145165
15806,1095390
5881,1082
15678,9668661
5425,1037
15598,17589110
5495,1112
19641,4134324
19894,15040049
8710,2062
15607,13757463
5580,950
4916,672
15565,8546148
16093,60821688
15798,14302717
15966,60465581
5838,1128
16066,6772983
15625,3357964
20008,6119617
15663,5471004
15785,35112499
15663,2610784
15840,12490011
15740,37224881
15532,1228449
15679,2602335
15936,6032026
15858,8639521
9604,5630
15908,2203210
15582,6176271
23819,6564599
15760,11660677
16084,53341823
15681,5222927
15848,5252078
16031,9579999
15703,22419787
15728,5307591
16129,12777963
17423,79594227
18260,11797859
15884,8267436
7717,1175726
14723,13064717
16024,10506428
15803,19244121
15919,2184746
15803,10710190
5480,1107
15658,1035021
22472,11831771
12973,2716
16184,1062822
8487,1406
8407,8920
9540,2329263
4610,4159
19924,25464151
17739,26458081
3117,3127
15011,34758385
12473,5462788
2442,768
19712,23908472
11302,2545095
10955,2415966
3840,744
10941,3159066
12175,3505501
4278,801
3477,569
10448,2146266
11692,3108957
20509,14799101
5147,1205
4187,700
4811,5007
11987,4339253
4520,977
4971,660
10933,5192546
23303,10647022
11008,1035813
15190,7497521
15311,3439355
18357,1066795
17690,10968707
25726,1031187
19864,8583696
24958,11905079
10169,2108
23209,7134485
5959,1273
10849,1019754
20665,10740429
14350,3134445
11841,1051098
20541,10778652
10562,1187456
12528,5303703
21123,9060753
16638,662137
15978,7704918
27196,9531776
31573,31778903
24448,8262128
21266,16320926
25680,8375735
11900,10456
16968,11574208
22799,26793315
24267,22458893
15851,13755418
16146,4010470
17013,4610216
15544,54883911
15783,25593010
15603,999591
15763,10518086
15527,20435246
15693,4695551
5755,1131
15800,8228015
15726,7805928
15843,2296621
15902,1980292
15992,4124448
19523,1280362
15808,4250063
15808,18928559
16164,64471184
20251,5289174
15693,13955974
5505,1085
15713,16839805
15824,909017
15910,7552187
16116,12747555
15765,2133787
15692,21231884
5457,1055
15866,19301365
16454,77486207
5561,1167
15794,22442979
15495,2020384
15723,4289440
15914,6419533
5497,1108
16673,5099785
15578,11683936
15994,47027530
15610,6743166
15781,6247766
15683,4706270
16595,17048224
15923,19432901
15851,12853298
5855,1105
15788,1982912
15708,9385256
15650,9385730
15814,7267079
15840,25430232
18130,66258812
3810,986
2871,418
10051,1128310
15264,11800687
2363,791
15459,13329782
15241,7374582
15347,16016280
10383,4193149
12497,19466280
11981,11050596
16330,5781847
88920,66259239
16648,2155600
15610,15568816
15803,3631750
15863,17153579
12742,23864699
4262,860
15677,19417195
5204,1115
15776,4298392
15768,50642507
15575,11763027
15919,7483346
15911,16402652
15763,4694904
15873,2557264
19534,35948112
17773,32424449
16054,17258553
5349,1090
23470,12958307
16179,2387067
15828,1327399
15566,9581618
16382,5248824
16181,8509804
15846,2400020
15612,11403048
15753,1055502
15841,10785665
15737,29953761
15560,10703052
16019,18696281
16314,40250918
15853,11421629
5974,5151
15780,18263987
15649,4101586
16376,77091318
15695,8375266
5718,1120
15781,14324764
15668,15266976
15900,77974198
19720,12707324
15718,7667992
16790,9811255
15685,8633352
5568,1094
5575,5117
16108,14786232
5179,990
4991,559
4659,649
15815,11059680
16206,14406470
15625,4267603
15655,52846196
15448,30078315
16775,50186157
15678,7592720
15528,22675252
15905,7384464
15760,41695871
8962,1754
16129,13873779
15698,15670668
15763,8132240
15770,38831449
15853,7781510
15545,2124232
15733,6532161
16170,17977911
15633,10572080
15715,23315380
14283,22749000
15731,28458746
16126,22268842
16657,5348729
15786,4235719
15881,17099662
15966,3641101
15617,17393519
15698,21200068
15986,6952457
15826,16079510
6424,5139
15603,11034738
15951,11603621
15891,19284577
5653,1132
15890,962551
16074,12233065
54889,1102
15733,2482223
15761,7421901
15893,24616725
15530,14955716
15911,10697592
15718,9632681
5538,1123
15711,26849361
15961,59085330
18125,24728182
5077,1075
14776,19095021
5521,1040
15447,3408790
16221,26665004
15964,24623932
15916,11750842
15943,8543891
15808,5358197
16048,3231136
15755,5366689
15885,3411001
15826,13184358
5472,1078
16555,21415901
15637,6418273
5259,1080
15721,16028911
5067,1065
16107,1349602
15813,829371
16014,26685450
16783,3264584
15741,20785735
5588,1147
15918,39549594
15883,6610532
15741,5364636
5282,1155
15823,7476963
15782,1084060
15920,6850808
15710,34051775
15626,16160860
61854,1673
16289,4373271
15677,7266128
15657,6415807
16197,36362644
15979,19631414
15764,1114177
16928,3430970
15716,39656588
15841,6393367
15763,4244864
15593,19204597
5766,1117
15781,12810661
15893,39477509
15703,36242965
15851,12843142
15854,4617295
15081,2664808
5832,4848
15853,56545290
15745,5294404
15711,13931677
16089,33107990
15973,5433166
15811,7424267
15908,11602510
16329,48023018
15527,6981854
15550,10549607
15725,13945586
5749,1132
15836,13924746
15878,14880426
16201,60055788
5289,1128
15740,10482671
15708,7682291
5324,1186
15620,28427177
13357,1443
9689,1336
11012,2936516
74548,17033296
15873,23345909
16650,30759413
15816,12773207
16189,17125048
15730,7378083
15758,8775557
5067,1137
15603,9669989
15640,13562251
15662,34012185
5510,1180
10343,2521021
15658,9404846
15801,13195688
11416,3376269
10456,7493879
15896,15916560
15833,6942272
15650,9955106
5322,1155
15659,7568928
6146,5322
15905,10125257
15913,9566334
11596,6427985
15601,5399787
11466,12457256
16026,23985256
15993,5327939
17286,40611322
15845,8738887
5453,1105
15991,1988069
16089,17254293
5395,1090
18762,6342948
8469,1892
8985,9126
15628,4192459
15884,28861061
5643,1135
16863,3218275
6309,5154
15558,12883793
15710,7489122
5502,960
5069,687
16026,4410014
15785,8809889
9231,1611
15846,2327836
28259,40653607
18579,19367852
16054,8572240
15660,13893549
16094,62032209
15686,11442049
15848,26356828
16407,5304990
15716,5364250
15893,6763535
15738,6267874
16294,5344893
15881,6388723
15916,3682048
16061,1096370
15703,7265794
16066,18033559
15743,25391199
15680,28869087
15778,13847916
15645,3198915
16587,8805529
15568,20226604
16001,11117602
15916,26768129
15775,39239384
15925,29853969
15758,6260031
5122,1150
15565,10715329
15688,6405481
15553,10674685
15865,19285455
15968,4512204
15701,10662407
15872,6305074
15808,3159402
15628,1314550
15783,27921179
16494,8615489
15956,21273891
88274,7495353
15670,3125721
16708,20372506
15768,24604330
15949,7665514
15921,8348867
15678,1255525
15678,6472335
15785,12166989
5388,1155
15883,1084072
15938,4447716
6054,5139
15597,3186786
6204,6382
4993,654
15972,2558870
16685,4461921
6713,5881
15768,10383199
15926,8736526
15916,65851982
15601,14939211
15703,13875122
15655,6780270
5139,1173
16034,2588294
15846,5317062
15651,7588688
5650,1097
15681,9134374
17537,179766506
15823,6575076
17069,11780877
15821,10494520
16354,104262174
6109,5184
5550,3691
5117,3460
5107,3365
5028,3453
4908,3398
4941,3513
16732,32000321
16111,834719
20346,132622075
18098,22201966
6948,1463
15751,7351475
15597,9668534
15477,3422065
17847,3385088
15417,13045448
15973,1110514
6206,5272
15692,3108468
15886,4624153
5747,1058
15853,932316
15573,2089654
15883,8854377
15657,5319275
15878,4224544
15900,4165604
15781,10589190
15543,7860508
15961,41565929
15792,43782398
15871,12845059
15673,7665211
15861,30892669
15983,5352264
15725,19484998
15788,7095709
16169,60065655
15653,13918565
15878,36016746
5432,1140
15755,7559531
15855,14075365
15623,12127263
5189,1100
15677,1671429
5675,1060
16006,3147589
16084,6422632
15889,26561396
5662,1025
4669,653
15884,4202684
16006,48549182
22859,18131874
15773,7470513
15903,24628214
15778,11375505
15781,18182079
15640,4312461
16647,39327561
25733,27801236
14392,4218622
8855,5029088
14187,10885943
13799,1050309
15888,22417296
5776,1152
16475,12170769
16006,2140544
15783,3157703
5527,1068
16034,7272399
15646,8604835
16843,8627261
15688,31950290
5212,1030
4703,572
4467,534
4152,636
15525,7721966
15730,19191758
15730,10641148
15971,7302718
15923,24840911
16234,22661451
20018,37510474
9329,1611
17168,13810186
15563,13962012
15746,8446765
15838,5385995
15595,1083280
16112,26159196
15793,7353878
15648,22285853
16022,43394742
15778,2393278
15793,5768819
15791,7949317
15668,8402195
16833,3175879
15950,35498482
15971,9767672
15592,971015
15658,4000544
9373,1586
15818,1034663
15748,4258302
90103,11726638
15683,11358238
15813,7535246
15761,29610778
15738,8842985
15670,11834376
15815,5103890
16064,2327301
15527,5150530
15728,5678312
15809,6023183
16357,1075477
15582,5285012
5833,1045
16026,2147019
6217,5116
15735,2053855
16036,4268004
16009,2133069
5915,6315
15779,1009434
15665,4403727
15830,912616
15986,2262260
15695,908828
15981,1159878
16002,7335218
15710,8195008
16216,47898988
15676,13921172
15856,139611054
8800,1614
15701,2183393
9995,1584
5267,692
5680,865
15869,6446644
15830,2974326
15951,5698318
6182,5104
15725,5712259
15908,430934
16983,13132792
5555,972
4397,621
15768,1044300
5645,1092
13713,5254080
16362,2047951
15743,12254593
5871,998
4687,571
4383,431
4192,531
15452,1927956
10750,2104142
3938,872
15685,6254851
15756,7748460
15655,3664517
15810,2773359
15603,4408785
15771,15104020
5980,5049
15582,18000423
17592,23415154
16038,13871442
21827,55527928
18443,17440958
20496,25194295
11177,12470433
43118,34151199
11231,6165537
23783,36339788
17509,36250522
20267,22276519
7530,4562817
21947,39494871
11910,5277573
3977,903
23377,57557988
5764,1179
4368,495
4226,464
4028,426
4092,410
4366,481
4026,436
7115,563
6731,1049
6582,873
16760,14666182
15653,4281830
15698,2181803
15809,9617531
15773,11729011
15833,4623679
15761,15742446
20145,4233163
15856,6129723
5316,1066
15834,6407859
20108,15025882
20321,32005882
16046,4284137
21609,22470507
5737,1359
24665,72720726
22254,25840977
15005,21004277
11414,10664898
19091,44376260
16405,13776418
15638,3296353
15723,3280489
15816,7293427
15933,12739126
15893,8233437
15776,9679910
16702,5502728
16018,13952484
16092,29985862
18481,2134546
15700,11763700
58375,31175289
24160,40380062
15776,10567844
23294,16077917
19554,27146784
15300,10499867
4650,1156
26823,9712743
16399,6086561
17087,9558725
17484,7229160
17294,11764586
17585,17081226
18836,6458693
17833,17115629
15804,4332651
15805,53420836
23045,58824280
17634,47987988
11277,8540581
11926,16231002
11746,2112459
15009,80131522
4870,1065
2715,368
12282,13824577
10866,8791160
16498,9688294
18300,1373
38062,16216067
22603,67245582
15684,26001479
4789,1030
13288,3302402
13779,5089150
5394,1157
15753,3253102
12415,5965444
6049,1035
5498,727
6697,681
10905,21843218
4067,735
10770,33909868
12650,15998554
11048,4377106
15716,20052279
15783,5317979
15941,18086005
15706,37309964
15678,3635558
